"Товар 1С";"Артикул";"Цена 1С (руб)";"Маркетплейс";"Название на маркетплейсе";"Цена конкурента (руб)";"Разница (руб)";"Разница (%)";"Совпадение (%)";"Ссылка"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"Avito";"Ботинки FXR Helium BOA Black/Hi-Vis 210705-1065 (13) в Красноярске";"42000.0";"-18875.0";"-31.0";"79.0";"https://www.avito.ru/krasnoyarsk/zapchasti_i_aksessuary/botinki_fxr_helium_boa_blackhi-vis_210705-1065_13_2904940446"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"Avito";"Ботинки FXR Helium BOA Black/Hi Vis в Санкт-Петербурге";"49050.0";"-11825.0";"-19.4";"79.0";"https://www.avito.ru/sankt-peterburg/zapchasti_i_aksessuary/botinki_fxr_helium_boa_blackhi_vis_2227586171"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"Avito";"Ботинки женские FXR Helium BOA Black/Fuchsia 210705-1090 (6) в Красноярске";"35400.0";"-25475.0";"-41.9";"79.0";"https://www.avito.ru/krasnoyarsk/zapchasti_i_aksessuary/botinki_zhenskie_fxr_helium_boa_blackfuchsia_210705-1090_6_2329520638"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"Avito";"Снегоходные Ботинки FXR Helium BOA HydrX Pro -60 в Петропавловске-Камчатском";"33210.0";"-27665.0";"-45.5";"79.0";"https://www.avito.ru/petropavlovsk-kamchatskiy/sport_i_otdyh/snegohodnye_botinki_fxr_helium_boa_hydrx_pro_-60_7712344176"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"Avito";"Ботинки FXR Helium BOA (снегоход, сноубайк) в Казани";"39900.0";"-20975.0";"-34.5";"79.0";"https://www.avito.ru/kazan/sport_i_otdyh/botinki_fxr_helium_boa_snegohod_snoubayk_7369330780"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"OZON";"Ботинки снегоходные FXR HELIUM BOA 21 Black/Hi Vis";"65173.0";"4298.0";"7.1";"79.0";"https://www.ozon.ru/product/botinki-snegohodnye-fxr-helium-boa-21-black-hi-vis-2133612243/"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"OZON";"Ботинки снегоходные FXR ELEVATION DUAL BOA BOOT";"65791.0";"4916.0";"8.1";"76.0";"https://www.ozon.ru/product/botinki-snegohodnye-fxr-elevation-dual-boa-boot-1688056787/"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"OZON";"Ботинки снегоходные FXR ELEVATION DUAL BOA BOOT";"65791.0";"4916.0";"8.1";"76.0";"https://www.ozon.ru/product/botinki-snegohodnye-fxr-elevation-dual-boa-boot-1688056787/"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"Avito";"Ботинки FXR Elevation Dual BOA Black 220725-1000 (12) в Красноярске";"49000.0";"-11875.0";"-19.5";"76.0";"https://www.avito.ru/krasnoyarsk/zapchasti_i_aksessuary/botinki_fxr_elevation_dual_boa_black_220725-1000_12_2905518945"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"Avito";"Ботинки FXR Elevation Dual BOA (11) в Самаре";"20000.0";"-40875.0";"-67.2";"76.0";"https://www.avito.ru/samara/odezhda_obuv_aksessuary/botinki_fxr_elevation_dual_boa_11_7621341703"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"OZON";"Ботинки снегоходные FXR ELEVATION DUAL BOA BOOT";"65791.0";"4916.0";"8.1";"76.0";"https://www.ozon.ru/product/botinki-snegohodnye-fxr-elevation-dual-boa-boot-1688056787/"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"Avito";"Ботинки FXR Helium Pro в Санкт-Петербурге";"35000.0";"-25875.0";"-42.5";"76.0";"https://www.avito.ru/sankt-peterburg/zapchasti_i_aksessuary/botinki_fxr_helium_pro_2067525750"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"OZON";"Ботинки снегоходные FXR ELEVATION DUAL BOA BOOT";"65791.0";"4916.0";"8.1";"76.0";"https://www.ozon.ru/product/botinki-snegohodnye-fxr-elevation-dual-boa-boot-1688056787/"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"Wildberries";"FXR/Ботинки снегоходные Helium BOA с утеплителем /Ботинки снегоходные Helium BOA с утеплителем";"60995.0";"120.0";"0.2";"76.0";"https://www.wildberries.ru/catalog/307022466/detail.aspx"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"Wildberries";"FXR/Снегоходные ботинки Helium BOA с утеплителем зимние /Снегоходные ботинки Helium BOA с утеплителем зимние";"56016.0";"-4859.0";"-8.0";"76.0";"https://www.wildberries.ru/catalog/140124284/detail.aspx"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"OZON";"Ботинки снегоходные FXR";"38361.0";"-15389.0";"-28.6";"76.0";"https://www.ozon.ru/product/botinki-snegohodnye-fxr-1377948904/"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"OZON";"Ботинки снегоходные FXR";"57759.0";"4009.0";"7.5";"76.0";"https://www.ozon.ru/product/botinki-snegohodnye-fxr-1802155960/"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"OZON";"Ботинки снегоходные FXR";"57759.0";"4009.0";"7.5";"76.0";"https://www.ozon.ru/product/botinki-snegohodnye-fxr-1799672224/"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"OZON";"Ботинки снегоходные FXR";"59941.0";"6191.0";"11.5";"76.0";"https://www.ozon.ru/product/botinki-snegohodnye-fxr-1339586448/"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"OZON";"Ботинки снегоходные FXR";"57576.0";"3826.0";"7.1";"76.0";"https://www.ozon.ru/product/botinki-snegohodnye-fxr-1744351216/"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"OZON";"Ботинки снегоходные FXR";"76432.0";"22682.0";"42.2";"76.0";"https://www.ozon.ru/product/botinki-snegohodnye-fxr-1799670381/"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"OZON";"Ботинки снегоходные FXR";"59941.0";"6191.0";"11.5";"76.0";"https://www.ozon.ru/product/botinki-snegohodnye-fxr-1339586448/"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"OZON";"Ботинки снегоходные FXR";"57576.0";"3826.0";"7.1";"76.0";"https://www.ozon.ru/product/botinki-snegohodnye-fxr-1744351216/"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"OZON";"Ботинки снегоходные FXR";"76432.0";"22682.0";"42.2";"76.0";"https://www.ozon.ru/product/botinki-snegohodnye-fxr-1799670381/"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"OZON";"Ботинки снегоходные FXR";"38361.0";"-22514.0";"-37.0";"76.0";"https://www.ozon.ru/product/botinki-snegohodnye-fxr-1377948904/"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"OZON";"Ботинки снегоходные FXR";"57759.0";"-3116.0";"-5.1";"76.0";"https://www.ozon.ru/product/botinki-snegohodnye-fxr-1802155960/"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"OZON";"Ботинки снегоходные FXR";"57759.0";"-3116.0";"-5.1";"76.0";"https://www.ozon.ru/product/botinki-snegohodnye-fxr-1799672224/"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"OZON";"Ботинки снегоходные FXR";"59941.0";"-934.0";"-1.5";"76.0";"https://www.ozon.ru/product/botinki-snegohodnye-fxr-1339586448/"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"OZON";"Ботинки снегоходные FXR";"57576.0";"-3299.0";"-5.4";"76.0";"https://www.ozon.ru/product/botinki-snegohodnye-fxr-1744351216/"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"OZON";"Ботинки снегоходные FXR";"76432.0";"15557.0";"25.6";"76.0";"https://www.ozon.ru/product/botinki-snegohodnye-fxr-1799670381/"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"OZON";"Ботинки снегоходные FXR";"59941.0";"-934.0";"-1.5";"76.0";"https://www.ozon.ru/product/botinki-snegohodnye-fxr-1339586448/"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"OZON";"Ботинки снегоходные FXR";"57576.0";"-3299.0";"-5.4";"76.0";"https://www.ozon.ru/product/botinki-snegohodnye-fxr-1744351216/"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"OZON";"Ботинки снегоходные FXR";"76432.0";"15557.0";"25.6";"76.0";"https://www.ozon.ru/product/botinki-snegohodnye-fxr-1799670381/"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"Avito";"Ботинки FXR Elevation Dual BOA с утеп. разм.45(11) в Томске";"64050.0";"10300.0";"19.2";"75.0";"https://www.avito.ru/tomsk/zapchasti_i_aksessuary/botinki_fxr_elevation_dual_boa_s_utep._razm.4511_2751338978"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"Avito";"Снегоходные ботинки fxr helium boa boot в Иркутске";"30000.0";"-23750.0";"-44.2";"73.0";"https://www.avito.ru/irkutsk/sport_i_otdyh/snegohodnye_botinki_fxr_helium_boa_boot_4876041091"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"Avito";"Снегоходные ботинки fxr helium boa boot в Иркутске";"30000.0";"-23750.0";"-44.2";"73.0";"https://www.avito.ru/irkutsk/sport_i_otdyh/snegohodnye_botinki_fxr_helium_boa_boot_4876041091"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"Avito";"Снегоходные ботинки fxr helium boa boot в Иркутске";"30000.0";"-23750.0";"-44.2";"73.0";"https://www.avito.ru/irkutsk/sport_i_otdyh/snegohodnye_botinki_fxr_helium_boa_boot_4876041091"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"Wildberries";"FXR/Снегоходные ботинки с утеплителем Backshift BOA /Снегоходные ботинки с утеплителем Backshift BOA";"50258.0";"-3492.0";"-6.5";"72.0";"https://www.wildberries.ru/catalog/143274680/detail.aspx"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"OZON";"Ботинки снегоходные FXR X-CROSS PRO BOA BOOT";"49648.0";"-4102.0";"-7.6";"71.0";"https://www.ozon.ru/product/botinki-snegohodnye-fxr-x-cross-pro-boa-boot-1331427291/"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"OZON";"Ботинки снегоходные FXR X-Cross Pro BOA";"42583.0";"-11167.0";"-20.8";"71.0";"https://www.ozon.ru/product/botinki-snegohodnye-fxr-x-cross-pro-boa-1751050697/"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"OZON";"Ботинки снегоходные FXR ELEVATION DUAL BOA BOOT";"65791.0";"12041.0";"22.4";"71.0";"https://www.ozon.ru/product/botinki-snegohodnye-fxr-elevation-dual-boa-boot-1688056787/"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"OZON";"Ботинки снегоходные FXR X-Cross Pro BOA Boot 22";"47104.0";"-6646.0";"-12.4";"71.0";"https://www.ozon.ru/product/botinki-snegohodnye-fxr-x-cross-pro-boa-boot-22-1847257762/"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"Avito";"Снегоходные ботинки FXR Backshift BOA (us9 42 270) в Иркутске";"9000.0";"-44750.0";"-83.3";"71.0";"https://www.avito.ru/irkutsk/zapchasti_i_aksessuary/snegohodnye_botinki_fxr_backshift_boa_us9_42_270_7514749861"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"Avito";"Снегоходные Ботинки FXR Backshift BOA в Иваново";"43000.0";"-10750.0";"-20.0";"71.0";"https://www.avito.ru/ivanovo/zapchasti_i_aksessuary/snegohodnye_botinki_fxr_backshift_boa_4286412676"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"Avito";"Снегоходные ботинки FXR Backshift BOA в Барнауле";"36000.0";"-17750.0";"-33.0";"71.0";"https://www.avito.ru/barnaul/zapchasti_i_aksessuary/snegohodnye_botinki_fxr_backshift_boa_4479614921"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"Avito";"Ботинки снегоходные женские FXR X-Cross Pro BOA в Тюмени";"24000.0";"-29750.0";"-55.4";"71.0";"https://www.avito.ru/tyumen/odezhda_obuv_aksessuary/botinki_snegohodnye_zhenskie_fxr_x-cross_pro_boa_2732617935"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"OZON";"Ботинки снегоходные FXR ELEVATION DUAL BOA BOOT";"65791.0";"12041.0";"22.4";"71.0";"https://www.ozon.ru/product/botinki-snegohodnye-fxr-elevation-dual-boa-boot-1688056787/"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"OZON";"Ботинки снегоходные FXR X-CROSS PRO BOA BOOT";"49648.0";"-4102.0";"-7.6";"71.0";"https://www.ozon.ru/product/botinki-snegohodnye-fxr-x-cross-pro-boa-boot-1331427291/"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"OZON";"Ботинки снегоходные FXR X-Cross Pro BOA";"42583.0";"-11167.0";"-20.8";"71.0";"https://www.ozon.ru/product/botinki-snegohodnye-fxr-x-cross-pro-boa-1751050697/"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"OZON";"Ботинки снегоходные FXR X-Cross Pro BOA Boot 22";"47104.0";"-6646.0";"-12.4";"71.0";"https://www.ozon.ru/product/botinki-snegohodnye-fxr-x-cross-pro-boa-boot-22-1847257762/"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"Avito";"Ботинки FXR Elevation Dual BOA Black 220725-1000 (12) в Красноярске";"49000.0";"-4750.0";"-8.8";"71.0";"https://www.avito.ru/krasnoyarsk/zapchasti_i_aksessuary/botinki_fxr_elevation_dual_boa_black_220725-1000_12_2905518945"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"Avito";"Ботинки FXR Elevation Dual BOA (11) в Самаре";"20000.0";"-33750.0";"-62.8";"71.0";"https://www.avito.ru/samara/odezhda_obuv_aksessuary/botinki_fxr_elevation_dual_boa_11_7621341703"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"Avito";"Ботинки снегоходные женские FXR X-Cross Pro BOA в Тюмени";"24000.0";"-29750.0";"-55.4";"71.0";"https://www.avito.ru/tyumen/odezhda_obuv_aksessuary/botinki_snegohodnye_zhenskie_fxr_x-cross_pro_boa_2732617935"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"OZON";"Ботинки снегоходные FXR X-CROSS PRO BOA BOOT";"49648.0";"-4102.0";"-7.6";"71.0";"https://www.ozon.ru/product/botinki-snegohodnye-fxr-x-cross-pro-boa-boot-1331427291/"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"OZON";"Ботинки снегоходные FXR X-Cross Pro BOA";"42583.0";"-11167.0";"-20.8";"71.0";"https://www.ozon.ru/product/botinki-snegohodnye-fxr-x-cross-pro-boa-1751050697/"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"OZON";"Ботинки снегоходные FXR ELEVATION DUAL BOA BOOT";"65791.0";"12041.0";"22.4";"71.0";"https://www.ozon.ru/product/botinki-snegohodnye-fxr-elevation-dual-boa-boot-1688056787/"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"OZON";"Ботинки снегоходные FXR X-Cross Pro BOA Boot 22";"47104.0";"-6646.0";"-12.4";"71.0";"https://www.ozon.ru/product/botinki-snegohodnye-fxr-x-cross-pro-boa-boot-22-1847257762/"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"OZON";"Ботинки снегоходные FXR X-CROSS PRO BOA BOOT";"49648.0";"-4102.0";"-7.6";"71.0";"https://www.ozon.ru/product/botinki-snegohodnye-fxr-x-cross-pro-boa-boot-1331427291/"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"OZON";"Ботинки снегоходные FXR X-Cross Pro BOA";"42583.0";"-11167.0";"-20.8";"71.0";"https://www.ozon.ru/product/botinki-snegohodnye-fxr-x-cross-pro-boa-1751050697/"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"OZON";"Ботинки снегоходные FXR ELEVATION DUAL BOA BOOT";"65791.0";"12041.0";"22.4";"71.0";"https://www.ozon.ru/product/botinki-snegohodnye-fxr-elevation-dual-boa-boot-1688056787/"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"Avito";"Ботинки снегоходные женские FXR X-Cross Pro BOA в Тюмени";"24000.0";"-29750.0";"-55.4";"71.0";"https://www.avito.ru/tyumen/odezhda_obuv_aksessuary/botinki_snegohodnye_zhenskie_fxr_x-cross_pro_boa_2732617935"
